Timestamp;DIASEM;CONSUMO;LLUVIA;TEMPERATURA;ANNO;MES
28/12/11 8:00;miércoles;228,1;0;17,7;2011;12
29/12/11 8:00;jueves;229,2;0;17,8;2011;12
30/12/11 8:00;viernes;215,7;0;17;2011;12
31/12/11 8:00;sábado;223;0;17,9;2011;12
1/1/12 8:00;domingo;184,5;0;17,1;2012;1
2/1/12 8:00;lunes;206,6;0;18,6;2012;1
3/1/12 8:00;martes;222,8;0;18,2;2012;1
4/1/12 8:00;miércoles;224,3;0;19,2;2012;1
5/1/12 8:00;jueves;224,6;0;22,4;2012;1
6/1/12 8:00;viernes;191,5;0;19,4;2012;1
7/1/12 8:00;sábado;203,7;0;20,7;2012;1
8/1/12 8:00;domingo;225,8;0;19,4;2012;1
9/1/12 8:00;lunes;232,6;0;18,6;2012;1
10/1/12 8:00;martes;231,1;0;18,1;2012;1
11/1/12 8:00;miércoles;237,5;0;18,7;2012;1
12/1/12 8:00;jueves;240,2;0;14,9;2012;1
13/1/12 8:00;viernes;228,2;0;18,5;2012;1
14/1/12 8:00;sábado;209,3;0;17,5;2012;1
15/1/12 8:00;domingo;211,9;13,2;10,8;2012;1
16/1/12 8:00;lunes;226,4;0,7;13,4;2012;1
17/1/12 8:00;martes;233,3;0;18;2012;1
18/1/12 8:00;miércoles;235,9;0;18,4;2012;1
19/1/12 8:00;jueves;238,3;0;18,1;2012;1
20/1/12 8:00;viernes;240;0;18,2;2012;1
21/1/12 8:00;sábado;211,7;0;20,4;2012;1
22/1/12 8:00;domingo;217,6;0;18,5;2012;1
23/1/12 8:00;lunes;237,5;0;17,1;2012;1
24/1/12 8:00;martes;227,3;0;16,4;2012;1
25/1/12 8:00;miércoles;232,2;0;18;2012;1
26/1/12 8:00;jueves;242,6;0;18,2;2012;1
27/1/12 8:00;viernes;222,6;0;16,2;2012;1
28/1/12 8:00;sábado;207,7;0;18;2012;1
29/1/12 8:00;domingo;221,4;0;17,1;2012;1
30/1/12 8:00;lunes;230,3;0;15,8;2012;1
31/1/12 8:00;martes;228,9;0;17,9;2012;1
1/2/12 8:00;miércoles;231,6;0,2;17;2012;2
2/2/12 8:00;jueves;235,5;0;15,1;2012;2
3/2/12 8:00;viernes;221,9;0;12,6;2012;2
4/2/12 8:00;sábado;207,3;0;12,2;2012;2
5/2/12 8:00;domingo;224,6;0;14,5;2012;2
6/2/12 8:00;lunes;234,6;0;18,7;2012;2
7/2/12 8:00;martes;230,7;0;20,2;2012;2
8/2/12 8:00;miércoles;233,3;0;13,7;2012;2
9/2/12 8:00;jueves;238,3;0;14,5;2012;2
10/2/12 8:00;viernes;228,7;0;15,6;2012;2
11/2/12 8:00;sábado;210,6;0;16,2;2012;2
12/2/12 8:00;domingo;222,6;0;12,5;2012;2
13/2/12 8:00;lunes;238,5;0;13,8;2012;2
14/2/12 8:00;martes;237,7;0;16,3;2012;2
15/2/12 8:00;miércoles;240,6;0;16;2012;2
16/2/12 8:00;jueves;243,3;0;18,8;2012;2
17/2/12 8:00;viernes;226,6;0;15,4;2012;2
18/2/12 8:00;sábado;215,8;0;20,2;2012;2
19/2/12 8:00;domingo;227,1;0;20,6;2012;2
20/2/12 8:00;lunes;238,9;0;20,7;2012;2
21/2/12 8:00;martes;232,5;0;20;2012;2
22/2/12 8:00;miércoles;238,5;0;20;2012;2
23/2/12 8:00;jueves;244,7;0;21,2;2012;2
24/2/12 8:00;viernes;230;0;21,2;2012;2
25/2/12 8:00;sábado;207,7;0;22;2012;2
26/2/12 8:00;domingo;207,3;0;22;2012;2
27/2/12 8:00;lunes;212,8;0;23,4;2012;2
28/2/12 8:00;martes;215,2;0;22,1;2012;2
29/2/12 8:00;miércoles;236,9;0;21,5;2012;2
1/3/12 8:00;jueves;243,5;0,3;19,1;2012;3
2/3/12 8:00;viernes;224,1;0;16,6;2012;3
3/3/12 8:00;sábado;218;0;19,9;2012;3
4/3/12 8:00;domingo;224,4;0;23,2;2012;3
5/3/12 8:00;lunes;232,9;0;22,6;2012;3
6/3/12 8:00;martes;240,7;0;21,3;2012;3
7/3/12 8:00;miércoles;239,9;0;20,3;2012;3
8/3/12 8:00;jueves;244,7;0;23,4;2012;3
9/3/12 8:00;viernes;230,2;0;22,7;2012;3
10/3/12 8:00;sábado;211,1;0;22;2012;3
11/3/12 8:00;domingo;222,9;0;23,6;2012;3
12/3/12 8:00;lunes;240,4;0;25,3;2012;3
13/3/12 8:00;martes;236;0;28,2;2012;3
14/3/12 8:00;miércoles;242,1;0;28,9;2012;3
15/3/12 8:00;jueves;242,5;0;22,8;2012;3
16/3/12 8:00;viernes;218,4;3,8;19,1;2012;3
17/3/12 8:00;sábado;208;0;20,6;2012;3
18/3/12 8:00;domingo;221,4;0;21;2012;3
19/3/12 8:00;lunes;236,8;0;22,1;2012;3
20/3/12 8:00;martes;232,8;0;19,8;2012;3
21/3/12 8:00;miércoles;240,3;0;18,8;2012;3
22/3/12 8:00;jueves;238,3;0;23,6;2012;3
23/3/12 8:00;viernes;234,4;0;27,6;2012;3
24/3/12 8:00;sábado;209,7;0;18,5;2012;3
25/3/12 8:00;domingo;222;0;24,9;2012;3
26/3/12 8:00;lunes;246,3;0;25,9;2012;3
27/3/12 8:00;martes;237,1;0;24,6;2012;3
28/3/12 8:00;miércoles;234,6;0;24,4;2012;3
29/3/12 8:00;jueves;234;0;22,6;2012;3
30/3/12 8:00;viernes;225,7;2,9;22,6;2012;3
31/3/12 8:00;sábado;205,1;1,6;19,4;2012;3
1/4/12 8:00;domingo;207;1,7;18,6;2012;4
2/4/12 8:00;lunes;220,4;10,3;16,8;2012;4
3/4/12 8:00;martes;221,5;16,9;19,2;2012;4
4/4/12 8:00;miércoles;217,3;0;17,4;2012;4
5/4/12 8:00;jueves;204,9;2,3;18;2012;4
6/4/12 8:00;viernes;180,1;1,6;16,2;2012;4
7/4/12 8:00;sábado;188,9;0;19,6;2012;4
8/4/12 8:00;domingo;217,1;0;24,2;2012;4
9/4/12 8:00;lunes;236,7;0;28,5;2012;4
10/4/12 8:00;martes;234,2;0;20,7;2012;4
11/4/12 8:00;miércoles;242,4;0;21;2012;4
12/4/12 8:00;jueves;238,6;0;21,5;2012;4
13/4/12 8:00;viernes;226,3;0;20,8;2012;4
14/4/12 8:00;sábado;205,7;0,5;19,6;2012;4
15/4/12 8:00;domingo;222,3;0;20;2012;4
16/4/12 8:00;lunes;236,4;0;21,7;2012;4
17/4/12 8:00;martes;235,1;0;25;2012;4
18/4/12 8:00;miércoles;237,9;0;19,7;2012;4
19/4/12 8:00;jueves;238,2;0;20,3;2012;4
20/4/12 8:00;viernes;228,7;0;21,3;2012;4
21/4/12 8:00;sábado;212;0;25,4;2012;4
22/4/12 8:00;domingo;225,2;0;24,9;2012;4
23/4/12 8:00;lunes;237,2;0;24,7;2012;4
24/4/12 8:00;martes;236,3;0;24,6;2012;4
25/4/12 8:00;miércoles;235,6;0,1;21,5;2012;4
26/4/12 8:00;jueves;236,2;0;20,3;2012;4
27/4/12 8:00;viernes;219,4;2,6;21,5;2012;4
28/4/12 8:00;sábado;196,6;6,7;18,4;2012;4
29/4/12 8:00;domingo;208,6;1,6;14,2;2012;4
30/4/12 8:00;lunes;212,2;2,1;18,9;2012;4
1/5/12 8:00;martes;212,9;0;20,7;2012;5
2/5/12 8:00;miércoles;230,6;0;21,6;2012;5
3/5/12 8:00;jueves;231,5;15,7;20,4;2012;5
4/5/12 8:00;viernes;222;2,9;19,7;2012;5
5/5/12 8:00;sábado;195,9;12,6;20,9;2012;5
6/5/12 8:00;domingo;219,2;0;23;2012;5
7/5/12 8:00;lunes;233,6;0;25,3;2012;5
8/5/12 8:00;martes;234,9;0;29,3;2012;5
9/5/12 8:00;miércoles;248,9;0;34,9;2012;5
10/5/12 8:00;jueves;247,9;0;36,9;2012;5
11/5/12 8:00;viernes;240,2;0;37,1;2012;5
12/5/12 8:00;sábado;219,9;0;37;2012;5
13/5/12 8:00;domingo;238,7;0;37,9;2012;5
14/5/12 8:00;lunes;258;0;38,3;2012;5
15/5/12 8:00;martes;258,1;0;38,1;2012;5
16/5/12 8:00;miércoles;260,5;0;35,7;2012;5
17/5/12 8:00;jueves;259,3;0;32,8;2012;5
18/5/12 8:00;viernes;241,6;6,9;25,2;2012;5
19/5/12 8:00;sábado;203,1;4;22,5;2012;5
20/5/12 8:00;domingo;218,4;3,1;19,6;2012;5
21/5/12 8:00;lunes;235,8;0;24,7;2012;5
22/5/12 8:00;martes;245,4;0;29,7;2012;5
23/5/12 8:00;miércoles;250,6;0;34,2;2012;5
24/5/12 8:00;jueves;257,6;0;33,5;2012;5
25/5/12 8:00;viernes;243,2;0;30,8;2012;5
26/5/12 8:00;sábado;212,9;0;31,1;2012;5
27/5/12 8:00;domingo;227,6;0;32,2;2012;5
28/5/12 8:00;lunes;247,6;0;32,2;2012;5
29/5/12 8:00;martes;245,4;0;33,4;2012;5
30/5/12 8:00;miércoles;247,8;0;35,8;2012;5
31/5/12 8:00;jueves;262,1;0;36,4;2012;5
1/6/12 8:00;viernes;245,2;0;29;2012;6
2/6/12 8:00;sábado;211,7;0;25,3;2012;6
3/6/12 8:00;domingo;230,2;0;31,1;2012;6
4/6/12 8:00;lunes;249,5;0;33,4;2012;6
5/6/12 8:00;martes;249,6;0;35,9;2012;6
6/6/12 8:00;miércoles;251,3;0;35,4;2012;6
7/6/12 8:00;jueves;244,2;0;30,2;2012;6
8/6/12 8:00;viernes;239,6;0;29,7;2012;6
9/6/12 8:00;sábado;206,2;0;29,8;2012;6
10/6/12 8:00;domingo;229,8;0;33,9;2012;6
11/6/12 8:00;lunes;247,9;0;30,9;2012;6
12/6/12 8:00;martes;247,9;0;31,4;2012;6
13/6/12 8:00;miércoles;256,7;0;32,2;2012;6
14/6/12 8:00;jueves;257,8;0;32,1;2012;6
15/6/12 8:00;viernes;246,6;0;34,6;2012;6
16/6/12 8:00;sábado;220,3;0;35,6;2012;6
17/6/12 8:00;domingo;234,1;0;35,6;2012;6
18/6/12 8:00;lunes;250,3;0;33,4;2012;6
19/6/12 8:00;martes;250,6;0;29,5;2012;6
20/6/12 8:00;miércoles;253,8;0;28,3;2012;6
21/6/12 8:00;jueves;256,1;0;29;2012;6
22/6/12 8:00;viernes;244,1;0;34,9;2012;6
23/6/12 8:00;sábado;218,2;0;36,8;2012;6
24/6/12 8:00;domingo;224,4;0;38;2012;6
25/6/12 8:00;lunes;252,5;0;39;2012;6
26/6/12 8:00;martes;258,7;0;38,6;2012;6
27/6/12 8:00;miércoles;256,5;0;38,6;2012;6
28/6/12 8:00;jueves;259,2;0,3;36;2012;6
29/6/12 8:00;viernes;242,5;0;33,1;2012;6
30/6/12 8:00;sábado;210,5;0;31;2012;6
1/7/12 8:00;domingo;221,3;0;32,9;2012;7
2/7/12 8:00;lunes;237;0;35,8;2012;7
3/7/12 8:00;martes;248,2;0;35,9;2012;7
4/7/12 8:00;miércoles;255,8;0;35,7;2012;7
5/7/12 8:00;jueves;243,1;0;32,4;2012;7
6/7/12 8:00;viernes;230,7;0;33;2012;7
7/7/12 8:00;sábado;207,2;0;33,5;2012;7
8/7/12 8:00;domingo;211,4;0;32,2;2012;7
9/7/12 8:00;lunes;236,3;0;30,6;2012;7
10/7/12 8:00;martes;234,5;0;32,9;2012;7
11/7/12 8:00;miércoles;244,4;0;31,1;2012;7
12/7/12 8:00;jueves;242;0;37,3;2012;7
13/7/12 8:00;viernes;233,4;0;37,4;2012;7
14/7/12 8:00;sábado;201,4;0;35;2012;7
15/7/12 8:00;domingo;205,8;0;37,1;2012;7
16/7/12 8:00;lunes;241,6;0;38,3;2012;7
17/7/12 8:00;martes;238,7;0;37,3;2012;7
18/7/12 8:00;miércoles;249,2;0;39,9;2012;7
19/7/12 8:00;jueves;244,3;0;38;2012;7
20/7/12 8:00;viernes;226,8;0;37,2;2012;7
21/7/12 8:00;sábado;199,3;0;37,1;2012;7
22/7/12 8:00;domingo;206,4;0;33,3;2012;7
23/7/12 8:00;lunes;232,8;0;31,8;2012;7
24/7/12 8:00;martes;234,5;0;31,1;2012;7
25/7/12 8:00;miércoles;238,6;0;32,6;2012;7
26/7/12 8:00;jueves;233,8;0;28,6;2012;7
27/7/12 8:00;viernes;224,3;0;26,9;2012;7
28/7/12 8:00;sábado;196,5;0,1;29,2;2012;7
29/7/12 8:00;domingo;205,1;0;35,6;2012;7
30/7/12 8:00;lunes;230,4;0;36,4;2012;7
31/7/12 8:00;martes;236;0;36,1;2012;7
1/8/12 8:00;miércoles;238,2;0,1;35,2;2012;8
2/8/12 8:00;jueves;228,6;0;37,2;2012;8
3/8/12 8:00;viernes;218,5;0;36,2;2012;8
4/8/12 8:00;sábado;196,8;0;36,7;2012;8
5/8/12 8:00;domingo;196,2;0;31,6;2012;8
6/8/12 8:00;lunes;217,3;0;33,1;2012;8
7/8/12 8:00;martes;222,5;0;34,4;2012;8
8/8/12 8:00;miércoles;233,3;0;37,3;2012;8
9/8/12 8:00;jueves;224,4;0;38,7;2012;8
10/8/12 8:00;viernes;219,9;0;40,2;2012;8
11/8/12 8:00;sábado;196,8;0;43,1;2012;8
12/8/12 8:00;domingo;199,2;0;36,1;2012;8
13/8/12 8:00;lunes;216,8;0;30,5;2012;8
14/8/12 8:00;martes;215,9;0;31;2012;8
15/8/12 8:00;miércoles;212,3;0;30,8;2012;8
16/8/12 8:00;jueves;217,7;0;36,7;2012;8
17/8/12 8:00;viernes;213,7;0;36,6;2012;8
18/8/12 8:00;sábado;189,3;0,5;34,7;2012;8
19/8/12 8:00;domingo;200,2;0;37,5;2012;8
20/8/12 8:00;lunes;223;0;39,3;2012;8
21/8/12 8:00;martes;229,3;0;39,5;2012;8
22/8/12 8:00;miércoles;232,2;0;38,3;2012;8
23/8/12 8:00;jueves;217,7;0,2;32,5;2012;8
24/8/12 8:00;viernes;215,8;0;33,8;2012;8
25/8/12 8:00;sábado;195,9;0;32,5;2012;8
26/8/12 8:00;domingo;200,8;0;32,7;2012;8
27/8/12 8:00;lunes;224,7;0;31,5;2012;8
28/8/12 8:00;martes;224,4;0;34,2;2012;8
29/8/12 8:00;miércoles;237;0;34,4;2012;8
30/8/12 8:00;jueves;225,5;0;31,8;2012;8
31/8/12 8:00;viernes;226,4;0;35,9;2012;8
1/9/12 8:00;sábado;208,7;0;34,6;2012;9
2/9/12 8:00;domingo;219,9;0;34,6;2012;9
3/9/12 8:00;lunes;240,4;0;33,4;2012;9
4/9/12 8:00;martes;242,7;0;35,3;2012;9
5/9/12 8:00;miércoles;254,4;0;33,2;2012;9
6/9/12 8:00;jueves;251,9;0;35,3;2012;9
7/9/12 8:00;viernes;240,7;0;32,7;2012;9
8/9/12 8:00;sábado;220,2;0;30,2;2012;9
9/9/12 8:00;domingo;228,7;0;28,7;2012;9
10/9/12 8:00;lunes;247,7;0;29,3;2012;9
11/9/12 8:00;martes;248,1;0;34,3;2012;9
12/9/12 8:00;miércoles;259,6;0;36,2;2012;9
13/9/12 8:00;jueves;247,1;0;34,6;2012;9
14/9/12 8:00;viernes;237;0;34,8;2012;9
15/9/12 8:00;sábado;221,6;0;34;2012;9
16/9/12 8:00;domingo;232,1;0;31;2012;9
17/9/12 8:00;lunes;253,4;0;32,6;2012;9
18/9/12 8:00;martes;250,2;0;30,5;2012;9
19/9/12 8:00;miércoles;260,2;0;30,6;2012;9
20/9/12 8:00;jueves;250;0;32,1;2012;9
21/9/12 8:00;viernes;247,4;0;31,2;2012;9
22/9/12 8:00;sábado;226,4;0;30,6;2012;9
23/9/12 8:00;domingo;236;0;27,9;2012;9
24/9/12 8:00;lunes;246;0;26,7;2012;9
25/9/12 8:00;martes;243,6;0;25,2;2012;9
26/9/12 8:00;miércoles;243;1,6;21,2;2012;9
27/9/12 8:00;jueves;237,6;69,2;19,4;2012;9
28/9/12 8:00;viernes;230,7;1,9;21;2012;9
29/9/12 8:00;sábado;224,8;0,8;23,4;2012;9
30/9/12 8:00;domingo;230,4;0,1;26,2;2012;9
1/10/12 8:00;lunes;236,6;0;27,9;2012;10
2/10/12 8:00;martes;241,8;0;29,3;2012;10
3/10/12 8:00;miércoles;252,5;0;29,2;2012;10
4/10/12 8:00;jueves;240,7;0;32;2012;10
5/10/12 8:00;viernes;238,9;0;27,6;2012;10
6/10/12 8:00;sábado;218,5;0;27,5;2012;10
7/10/12 8:00;domingo;227,6;0;30,6;2012;10
8/10/12 8:00;lunes;241,8;0;32,4;2012;10
9/10/12 8:00;martes;244,6;0;34,3;2012;10
10/10/12 8:00;miércoles;250,3;0;30,7;2012;10
11/10/12 8:00;jueves;235,2;0;28,4;2012;10
12/10/12 8:00;viernes;211,9;0;26,4;2012;10
13/10/12 8:00;sábado;205,4;0;26,2;2012;10
14/10/12 8:00;domingo;223,5;0;26,2;2012;10
15/10/12 8:00;lunes;236,3;0;24,3;2012;10
16/10/12 8:00;martes;240;0;26,8;2012;10
17/10/12 8:00;miércoles;250,3;0;24,8;2012;10
18/10/12 8:00;jueves;235,2;16,3;23,2;2012;10
19/10/12 8:00;viernes;223,7;0,1;20,4;2012;10
20/10/12 8:00;sábado;220,7;0;22,1;2012;10
21/10/12 8:00;domingo;218,4;16,8;18,9;2012;10
22/10/12 8:00;lunes;230,3;0;22,6;2012;10
23/10/12 8:00;martes;243,4;0,4;29,6;2012;10
24/10/12 8:00;miércoles;234,4;26,2;19;2012;10
25/10/12 8:00;jueves;227,3;49,3;19,9;2012;10
26/10/12 8:00;viernes;223,3;4,9;20,5;2012;10
27/10/12 8:00;sábado;231,5;0;21,7;2012;10
28/10/12 8:00;domingo;224,8;0;18,7;2012;10
29/10/12 8:00;lunes;233,6;8,5;19,6;2012;10
30/10/12 8:00;martes;224,6;14,7;17,1;2012;10
31/10/12 8:00;miércoles;228,3;0;17,7;2012;10
1/11/12 8:00;jueves;214,4;0;21,4;2012;11
2/11/12 8:00;viernes;208,6;14,3;20,8;2012;11
3/11/12 8:00;sábado;200,9;17,6;22,8;2012;11
4/11/12 8:00;domingo;217,6;6,7;22,3;2012;11
5/11/12 8:00;lunes;232,3;0,6;16,8;2012;11
6/11/12 8:00;martes;225,4;1;16,3;2012;11
7/11/12 8:00;miércoles;231,2;16,7;18,2;2012;11
8/11/12 8:00;jueves;228,1;7;18,9;2012;11
9/11/12 8:00;viernes;220,9;2;17,1;2012;11
10/11/12 8:00;sábado;215,7;0,1;18,7;2012;11
11/11/12 8:00;domingo;225;0;17,2;2012;11
12/11/12 8:00;lunes;233,7;0;20;2012;11
13/11/12 8:00;martes;222,8;0;21,9;2012;11
14/11/12 8:00;miércoles;234,8;0;20,5;2012;11
15/11/12 8:00;jueves;233,8;0;23,9;2012;11
16/11/12 8:00;viernes;222,1;10,2;23,2;2012;11
17/11/12 8:00;sábado;208,3;10,6;20,6;2012;11
18/11/12 8:00;domingo;222,1;0,4;21,9;2012;11
19/11/12 8:00;lunes;232,9;0;19,3;2012;11
20/11/12 8:00;martes;227,7;0;19,1;2012;11
21/11/12 8:00;miércoles;222,9;1,1;16,4;2012;11
22/11/12 8:00;jueves;239,4;0;20,2;2012;11
23/11/12 8:00;viernes;220,5;0;19,7;2012;11
24/11/12 8:00;sábado;209,6;0;19,5;2012;11
25/11/12 8:00;domingo;218,4;0;20,5;2012;11
26/11/12 8:00;lunes;226,1;0;18,8;2012;11
27/11/12 8:00;martes;235,9;0;15,8;2012;11
28/11/12 8:00;miércoles;232,5;0;15,4;2012;11
29/11/12 8:00;jueves;227,2;1,1;15,8;2012;11
30/11/12 8:00;viernes;208,3;4,6;11,8;2012;11
1/12/12 8:00;sábado;209;0;13,4;2012;12
2/12/12 8:00;domingo;213,1;0;13,9;2012;12
3/12/12 8:00;lunes;222,9;0;16,8;2012;12
4/12/12 8:00;martes;221,2;0;15,3;2012;12
5/12/12 8:00;miércoles;219,6;0;16,6;2012;12
6/12/12 8:00;jueves;206,1;7,3;13,1;2012;12
7/12/12 8:00;viernes;195,9;2,5;17;2012;12
8/12/12 8:00;sábado;200,4;0;18;2012;12
9/12/12 8:00;domingo;214,8;0;17,3;2012;12
10/12/12 8:00;lunes;222;0;17,8;2012;12
11/12/12 8:00;martes;223,4;0;16,6;2012;12
12/12/12 8:00;miércoles;228,7;0;14,8;2012;12
13/12/12 8:00;jueves;220,8;0;15,7;2012;12
14/12/12 8:00;viernes;212,1;4,2;17,9;2012;12
15/12/12 8:00;sábado;201,9;1,6;18,1;2012;12
16/12/12 8:00;domingo;217,9;0;18,3;2012;12
17/12/12 8:00;lunes;220,8;0;18,3;2012;12
18/12/12 8:00;martes;225,8;0;19,6;2012;12
19/12/12 8:00;miércoles;227,9;0;12,6;2012;12
20/12/12 8:00;jueves;218,3;0;16,7;2012;12
21/12/12 8:00;viernes;216,2;0;18,8;2012;12
22/12/12 8:00;sábado;209,2;0;20,6;2012;12
23/12/12 8:00;domingo;209;0;20,1;2012;12
24/12/12 8:00;lunes;216,6;0;20,8;2012;12
25/12/12 8:00;martes;182,1;0;16,5;2012;12
26/12/12 8:00;miércoles;223,2;0;16,9;2012;12
27/12/12 8:00;jueves;216,1;0;17,4;2012;12
28/12/12 8:00;viernes;211,5;0;17,1;2012;12
29/12/12 8:00;sábado;199,1;1,6;16,2;2012;12
30/12/12 8:00;domingo;204,1;0;16,1;2012;12
31/12/12 8:00;lunes;219;6,1;14,8;2012;12
1/1/13 8:00;martes;177,8;0,1;15,8;2013;1
2/1/13 8:00;miércoles;225,2;0;17,8;2013;1
3/1/13 8:00;jueves;217,9;0;16,8;2013;1
4/1/13 8:00;viernes;212,7;0;18,3;2013;1
5/1/13 8:00;sábado;201,9;0;17,8;2013;1
6/1/13 8:00;domingo;189,2;0;17,4;2013;1
7/1/13 8:00;lunes;213,9;0;17;2013;1
8/1/13 8:00;martes;224,7;0;15,6;2013;1
9/1/13 8:00;miércoles;234,1;0;16,4;2013;1
10/1/13 8:00;jueves;224,5;0;18,9;2013;1
11/1/13 8:00;viernes;220,1;0;19;2013;1
12/1/13 0:00;sábado;;0;;2013;1
12/1/13 8:00;sábado;204,1;2,2;15,2;2013;1
13/1/13 8:00;domingo;215,9;1;15,2;2013;1
14/1/13 8:00;lunes;224,2;0;14,7;2013;1
15/1/13 8:00;martes;226,5;0;14,6;2013;1
16/1/13 8:00;miércoles;229,8;0;14,6;2013;1
17/1/13 8:00;jueves;227,6;0,1;18,7;2013;1
18/1/13 8:00;viernes;210,9;16,2;17,3;2013;1
19/1/13 8:00;sábado;207,4;2,4;14,6;2013;1
20/1/13 8:00;domingo;214,9;3,9;14,2;2013;1
21/1/13 8:00;lunes;227,9;0;15,2;2013;1
22/1/13 8:00;martes;223,4;2,5;14,4;2013;1
23/1/13 8:00;miércoles;237,4;0,4;15;2013;1
24/1/13 8:00;jueves;225,3;6,3;14,4;2013;1
25/1/13 8:00;viernes;213,5;4,7;14,6;2013;1
26/1/13 8:00;sábado;213,1;0;19,9;2013;1
27/1/13 8:00;domingo;214,8;0,1;15,3;2013;1
28/1/13 8:00;lunes;229,4;0;16,4;2013;1
29/1/13 8:00;martes;227,1;0;20,3;2013;1
30/1/13 8:00;miércoles;233,9;0;20,1;2013;1
31/1/13 8:00;jueves;227,8;0;22,2;2013;1
1/2/13 8:00;viernes;217,3;0;16,8;2013;2
2/2/13 8:00;sábado;209;0;16,2;2013;2
3/2/13 8:00;domingo;217;0;16,6;2013;2
4/2/13 8:00;lunes;226;0;17,7;2013;2
5/2/13 8:00;martes;225,7;0;18,8;2013;2
6/2/13 8:00;miércoles;226,6;0;17;2013;2
7/2/13 8:00;jueves;231,8;0;15,6;2013;2
8/2/13 8:00;viernes;224,7;0;17,8;2013;2
9/2/13 8:00;sábado;216,8;0;15,8;2013;2
10/2/13 8:00;domingo;212,3;0;16,2;2013;2
11/2/13 8:00;lunes;219,4;0,1;13,4;2013;2
12/2/13 0:00;martes;;0;;2013;2
12/2/13 8:00;martes;225,8;0;16,4;2013;2
13/2/13 8:00;miércoles;229,4;0;18,9;2013;2
14/2/13 8:00;jueves;221,4;0;21,9;2013;2
15/2/13 8:00;viernes;221,9;0;21,7;2013;2
16/2/13 8:00;sábado;199,4;0;14,4;2013;2
17/2/13 8:00;domingo;214,9;0,9;15,7;2013;2
18/2/13 8:00;lunes;223,8;15,1;17,7;2013;2
19/2/13 8:00;martes;224,5;12,3;14,1;2013;2
20/2/13 8:00;miércoles;240,9;0;17,1;2013;2
21/2/13 8:00;jueves;218,8;27,3;17;2013;2
22/2/13 8:00;viernes;211,9;5,7;17;2013;2
23/2/13 8:00;sábado;212,8;0;17,1;2013;2
24/2/13 8:00;domingo;221,2;0;14,1;2013;2
25/2/13 8:00;lunes;225,1;0;14,6;2013;2
26/2/13 8:00;martes;227,5;0;15,2;2013;2
27/2/13 8:00;miércoles;218,9;16,5;16;2013;2
28/2/13 8:00;jueves;196,4;1,2;11,3;2013;2
1/3/13 8:00;viernes;201,4;0;16,5;2013;3
2/3/13 8:00;sábado;194,9;0,6;17;2013;3
3/3/13 8:00;domingo;203,3;0,8;17,6;2013;3
4/3/13 8:00;lunes;215;17,2;14,6;2013;3
5/3/13 8:00;martes;223,4;11,4;17,1;2013;3
6/3/13 8:00;miércoles;222,3;10,2;19,1;2013;3
7/3/13 8:00;jueves;218,8;7,6;19,1;2013;3
8/3/13 8:00;viernes;221,9;20,6;19,6;2013;3
9/3/13 8:00;sábado;208,4;3;19,6;2013;3
10/3/13 8:00;domingo;214,2;2,8;18,1;2013;3
11/3/13 8:00;lunes;225,2;5,7;17,5;2013;3
12/3/13 8:00;martes;210,8;18,7;16,6;2013;3
13/3/13 8:00;miércoles;234,2;0;15,7;2013;3
14/3/13 8:00;jueves;229,7;0;16,7;2013;3
15/3/13 8:00;viernes;221,1;0;19,1;2013;3
16/3/13 8:00;sábado;208,3;0;18,6;2013;3
17/3/13 8:00;domingo;217,3;7,1;20,8;2013;3
18/3/13 8:00;lunes;229,6;0,5;19,6;2013;3
19/3/13 8:00;martes;219,1;22,3;17,7;2013;3
20/3/13 8:00;miércoles;239,4;0,1;18,6;2013;3
21/3/13 8:00;jueves;231,7;0;21,3;2013;3
22/3/13 8:00;viernes;212;13,8;17,6;2013;3
23/3/13 8:00;sábado;201,6;6,5;13,1;2013;3
24/3/13 8:00;domingo;212,8;3,1;18,8;2013;3
25/3/13 8:00;lunes;218,2;0;17;2013;3
26/3/13 8:00;martes;216,6;2,5;18,5;2013;3
27/3/13 8:00;miércoles;215,1;0,1;19,2;2013;3
28/3/13 8:00;jueves;208,6;0,2;20,2;2013;3
29/3/13 8:00;viernes;172,2;1,4;17,1;2013;3
30/3/13 8:00;sábado;193;0,2;21,9;2013;3
31/3/13 8:00;domingo;205,9;13,4;18,5;2013;3
1/4/13 8:00;lunes;226,9;1,3;18,8;2013;4
2/4/13 8:00;martes;230,9;0;20,3;2013;4
3/4/13 8:00;miércoles;225,3;16,6;17,6;2013;4
4/4/13 8:00;jueves;224,6;15;18;2013;4
5/4/13 8:00;viernes;216,4;2,6;20,3;2013;4
6/4/13 8:00;sábado;210,9;0;17,8;2013;4
7/4/13 8:00;domingo;215,8;0;19,8;2013;4
8/4/13 8:00;lunes;223,4;0;21,4;2013;4
9/4/13 8:00;martes;216,6;0;18,8;2013;4
10/4/13 8:00;miércoles;222,5;0;18,7;2013;4
11/4/13 8:00;jueves;222,2;0;21,1;2013;4
12/4/13 8:00;viernes;219,3;0;22,5;2013;4
13/4/13 8:00;sábado;208,1;0;27,3;2013;4
14/4/13 8:00;domingo;219,3;0;28,1;2013;4
15/4/13 8:00;lunes;229,9;0;26,6;2013;4
16/4/13 8:00;martes;227,3;0;30,4;2013;4
17/4/13 8:00;miércoles;229;0;32,2;2013;4
18/4/13 8:00;jueves;242,5;0;30,5;2013;4
